technique_id,is_subtechnique,technique,tactic,platform,data_source,data_component,relationship_id,name,source,relationship,target,event_id,event_name,event_platform,audit_category,audit_sub_category,channel,log_source,filter_in,event_identity,source_identity,evidence_degree,evidence_score,evidence_confidence_reason,telemetry_specificity_score,filter_specificity_score,completeness_score,relationship_strength
T1098,False,account manipulation,persistence,"Windows, Azure AD, Office 365, IaaS, Linux, macOS, Google Workspace, SaaS",process,process creation,REL-2022-0153,Process created Thread,process,created,thread,8,createremotethread.,windows,CreateRemoteThread,,microsoft-windows-sysmon/operational,microsoft-windows-sysmon,,windows|microsoft-windows-sysmon|8|createremotethread.,windows|process|process creation,224,0.0273,"Evidence score 0.03: this telemetry is shared with 223 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source.",0.07352146220938077,0.1,0.912280701754386,0.2492168714555676
T1098,False,account manipulation,persistence,"Windows, Azure AD, Office 365, IaaS, Linux, macOS, Google Workspace, SaaS",process,process creation,REL-2022-0153,Process created Thread,process,created,thread,DeviceEvents,deviceevents,windows,,,,microsoft defender for endpoint,"{""ActionType"": ""CreateRemoteThreadApiCall""}",windows|microsoft defender for endpoint|DeviceEvents|deviceevents,windows|process|process creation,270,0.0003,"Evidence score 0.00: this telemetry is shared with 269 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source.",0.07352146220938077,0.52,0.8421052631578947,0.3611817837362693
T1098,False,account manipulation,persistence,"Windows, Azure AD, Office 365, IaaS, Linux, macOS, Google Workspace, SaaS",process,process creation,REL-2022-0175,Process created Process,process,created,process,4688,a new process has been created.,windows,Detailed Tracking,Process Creation,security,microsoft-windows-security-auditing,,windows|microsoft-windows-security-auditing|4688|a new process has been created.,windows|process|process creation,248,0.0126,"Evidence score 0.01: this telemetry is shared with 247 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source.",0.07352146220938077,0.1,0.956140350877193,0.257988801280129
T1098,False,account manipulation,persistence,"Windows, Azure AD, Office 365, IaaS, Linux, macOS, Google Workspace, SaaS",process,process creation,REL-2022-0175,Process created Process,process,created,process,1,process creation.,windows,ProcessCreate,,microsoft-windows-sysmon/operational,microsoft-windows-sysmon,,windows|microsoft-windows-sysmon|1|process creation.,windows|process|process creation,248,0.0126,"Evidence score 0.01: this telemetry is shared with 247 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source.",0.07352146220938077,0.1,0.912280701754386,0.2492168714555676
T1098,False,account manipulation,persistence,"Windows, Azure AD, Office 365, IaaS, Linux, macOS, Google Workspace, SaaS",process,process creation,REL-2022-0175,Process created Process,process,created,process,1,process creation.,linux,ProcessCreate,,,sysmon,,linux|sysmon|1|process creation.,linux|process|process creation,162,0.074,"Evidence score 0.07: this telemetry is shared with 161 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source.",0.09284766908852593,0.1,0.8421052631578947,0.2448448871758419
T1098,False,account manipulation,persistence,"Windows, Azure AD, Office 365, IaaS, Linux, macOS, Google Workspace, SaaS",process,process creation,REL-2022-0175,Process created Process,process,created,process,DeviceProcessEvents,deviceprocessevents,windows,,,,microsoft defender for endpoint,"{""ActionType"": ""ProcessCreated""}",windows|microsoft defender for endpoint|DeviceProcessEvents|deviceprocessevents,windows|process|process creation,248,0.0126,"Evidence score 0.01: this telemetry is shared with 247 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source.",0.07352146220938077,0.42,0.8421052631578947,0.33118178373626933
T1098,False,account manipulation,persistence,"Windows, Azure AD, Office 365, IaaS, Linux, macOS, Google Workspace, SaaS",group,group modification,REL-2022-0185,User modified Group,user,modified,group,4728,a member was added to a security-enabled global group.,windows,Account Management,Security Group Management,security,microsoft-windows-security-auditing,,windows|microsoft-windows-security-auditing|4728|a member was added to a security-enabled global group.,windows|group|group modification,2,0.6531,"Evidence score 0.65: this telemetry is shared with only 1 other technique(s), so still fairly specific; relative to other evidence for this technique, it's a comparatively minor source.",0.7071067811865475,0.1,0.956140350877193,0.5747814607687124
T1098,False,account manipulation,persistence,"Windows, Azure AD, Office 365, IaaS, Linux, macOS, Google Workspace, SaaS",group,group modification,REL-2022-0185,User modified Group,user,modified,group,4729,a member was removed from a security-enabled global group.,windows,Account Management,Security Group Management,security,microsoft-windows-security-auditing,,windows|microsoft-windows-security-auditing|4729|a member was removed from a security-enabled global group.,windows|group|group modification,2,0.6531,"Evidence score 0.65: this telemetry is shared with only 1 other technique(s), so still fairly specific; relative to other evidence for this technique, it's a comparatively minor source.",0.7071067811865475,0.1,0.956140350877193,0.5747814607687124
T1098,False,account manipulation,persistence,"Windows, Azure AD, Office 365, IaaS, Linux, macOS, Google Workspace, SaaS",group,group modification,REL-2022-0185,User modified Group,user,modified,group,4732,a member was added to a security-enabled local group.,windows,Account Management,Security Group Management,security,microsoft-windows-security-auditing,,windows|microsoft-windows-security-auditing|4732|a member was added to a security-enabled local group.,windows|group|group modification,2,0.6531,"Evidence score 0.65: this telemetry is shared with only 1 other technique(s), so still fairly specific; relative to other evidence for this technique, it's a comparatively minor source.",0.7071067811865475,0.1,0.956140350877193,0.5747814607687124
T1098,False,account manipulation,persistence,"Windows, Azure AD, Office 365, IaaS, Linux, macOS, Google Workspace, SaaS",group,group modification,REL-2022-0185,User modified Group,user,modified,group,4733,a member was removed from a security-enabled local group.,windows,Account Management,Security Group Management,security,microsoft-windows-security-auditing,,windows|microsoft-windows-security-auditing|4733|a member was removed from a security-enabled local group.,windows|group|group modification,2,0.6531,"Evidence score 0.65: this telemetry is shared with only 1 other technique(s), so still fairly specific; relative to other evidence for this technique, it's a comparatively minor source.",0.7071067811865475,0.1,0.956140350877193,0.5747814607687124
T1098,False,account manipulation,persistence,"Windows, Azure AD, Office 365, IaaS, Linux, macOS, Google Workspace, SaaS",group,group modification,REL-2022-0185,User modified Group,user,modified,group,4735,a security-enabled local group was changed.,windows,Account Management,Security Group Management,security,microsoft-windows-security-auditing,,windows|microsoft-windows-security-auditing|4735|a security-enabled local group was changed.,windows|group|group modification,2,0.6531,"Evidence score 0.65: this telemetry is shared with only 1 other technique(s), so still fairly specific; relative to other evidence for this technique, it's a comparatively minor source.",0.7071067811865475,0.1,0.956140350877193,0.5747814607687124
T1098,False,account manipulation,persistence,"Windows, Azure AD, Office 365, IaaS, Linux, macOS, Google Workspace, SaaS",group,group modification,REL-2022-0185,User modified Group,user,modified,group,4737,a security-enabled global group was changed.,windows,Account Management,Security Group Management,security,microsoft-windows-security-auditing,,windows|microsoft-windows-security-auditing|4737|a security-enabled global group was changed.,windows|group|group modification,2,0.6531,"Evidence score 0.65: this telemetry is shared with only 1 other technique(s), so still fairly specific; relative to other evidence for this technique, it's a comparatively minor source.",0.7071067811865475,0.1,0.956140350877193,0.5747814607687124
T1098,False,account manipulation,persistence,"Windows, Azure AD, Office 365, IaaS, Linux, macOS, Google Workspace, SaaS",group,group modification,REL-2022-0185,User modified Group,user,modified,group,4755,a security-enabled universal group was changed.,windows,Account Management,Security Group Management,security,microsoft-windows-security-auditing,,windows|microsoft-windows-security-auditing|4755|a security-enabled universal group was changed.,windows|group|group modification,2,0.6531,"Evidence score 0.65: this telemetry is shared with only 1 other technique(s), so still fairly specific; relative to other evidence for this technique, it's a comparatively minor source.",0.7071067811865475,0.1,0.956140350877193,0.5747814607687124
T1098,False,account manipulation,persistence,"Windows, Azure AD, Office 365, IaaS, Linux, macOS, Google Workspace, SaaS",group,group modification,REL-2022-0185,User modified Group,user,modified,group,4756,a member was added to a security-enabled universal group.,windows,Account Management,Security Group Management,security,microsoft-windows-security-auditing,,windows|microsoft-windows-security-auditing|4756|a member was added to a security-enabled universal group.,windows|group|group modification,2,0.6531,"Evidence score 0.65: this telemetry is shared with only 1 other technique(s), so still fairly specific; relative to other evidence for this technique, it's a comparatively minor source.",0.7071067811865475,0.1,0.956140350877193,0.5747814607687124
T1098,False,account manipulation,persistence,"Windows, Azure AD, Office 365, IaaS, Linux, macOS, Google Workspace, SaaS",group,group modification,REL-2022-0185,User modified Group,user,modified,group,4757,a member was removed from a security-enabled universal group.,windows,Account Management,Security Group Management,security,microsoft-windows-security-auditing,,windows|microsoft-windows-security-auditing|4757|a member was removed from a security-enabled universal group.,windows|group|group modification,2,0.6531,"Evidence score 0.65: this telemetry is shared with only 1 other technique(s), so still fairly specific; relative to other evidence for this technique, it's a comparatively minor source.",0.7071067811865475,0.1,0.956140350877193,0.5747814607687124
T1098,False,account manipulation,persistence,"Windows, Azure AD, Office 365, IaaS, Linux, macOS, Google Workspace, SaaS",group,group modification,REL-2022-0185,User modified Group,user,modified,group,4764,a groups type was changed.,windows,Account Management,Security Group Management,security,microsoft-windows-security-auditing,,windows|microsoft-windows-security-auditing|4764|a groups type was changed.,windows|group|group modification,2,0.6531,"Evidence score 0.65: this telemetry is shared with only 1 other technique(s), so still fairly specific; relative to other evidence for this technique, it's a comparatively minor source.",0.7071067811865475,0.1,0.956140350877193,0.5747814607687124
T1098,False,account manipulation,persistence,"Windows, Azure AD, Office 365, IaaS, Linux, macOS, Google Workspace, SaaS",command,command execution,REL-2022-0018,User executed Command,user,executed,command,4688,a new process has been created.,windows,Detailed Tracking,Process Creation,security,microsoft-windows-security-auditing,,windows|microsoft-windows-security-auditing|4688|a new process has been created.,windows|command|command execution,248,0.0126,"Evidence score 0.01: this telemetry is shared with 247 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source.",0.06788442333021306,0.1,0.956140350877193,0.25517028184054513
T1098,False,account manipulation,persistence,"Windows, Azure AD, Office 365, IaaS, Linux, macOS, Google Workspace, SaaS",command,command execution,REL-2022-0018,User executed Command,user,executed,command,1,process creation.,windows,ProcessCreate,,microsoft-windows-sysmon/operational,microsoft-windows-sysmon,,windows|microsoft-windows-sysmon|1|process creation.,windows|command|command execution,248,0.0126,"Evidence score 0.01: this telemetry is shared with 247 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source.",0.06788442333021306,0.1,0.912280701754386,0.24639835201598373
T1098,False,account manipulation,persistence,"Windows, Azure AD, Office 365, IaaS, Linux, macOS, Google Workspace, SaaS",command,command execution,REL-2022-0018,User executed Command,user,executed,command,4103,module logging.,windows,,,microsoft-windows-powershell/operational,microsoft-windows-powershell,,windows|microsoft-windows-powershell|4103|module logging.,windows|command|command execution,225,0.0266,"Evidence score 0.03: this telemetry is shared with 224 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source.",0.06788442333021306,0.1,0.868421052631579,0.23762642219142233
T1098,False,account manipulation,persistence,"Windows, Azure AD, Office 365, IaaS, Linux, macOS, Google Workspace, SaaS",command,command execution,REL-2022-0018,User executed Command,user,executed,command,DeviceProcessEvents,deviceprocessevents,windows,,,,microsoft defender for endpoint,"{""ActionType"": ""ProcessCreated""}",windows|microsoft defender for endpoint|DeviceProcessEvents|deviceprocessevents,windows|command|command execution,248,0.0126,"Evidence score 0.01: this telemetry is shared with 247 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source.",0.06788442333021306,0.42,0.8421052631578947,0.3283632642966855
T1098,False,account manipulation,persistence,"Windows, Azure AD, Office 365, IaaS, Linux, macOS, Google Workspace, SaaS",command,command execution,REL-2022-0131,Process executed Command,process,executed,command,4688,a new process has been created.,windows,Detailed Tracking,Process Creation,security,microsoft-windows-security-auditing,,windows|microsoft-windows-security-auditing|4688|a new process has been created.,windows|command|command execution,248,0.0126,"Evidence score 0.01: this telemetry is shared with 247 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source.",0.06788442333021306,0.1,0.956140350877193,0.25517028184054513
T1098,False,account manipulation,persistence,"Windows, Azure AD, Office 365, IaaS, Linux, macOS, Google Workspace, SaaS",command,command execution,REL-2022-0131,Process executed Command,process,executed,command,1,process creation.,windows,ProcessCreate,,microsoft-windows-sysmon/operational,microsoft-windows-sysmon,,windows|microsoft-windows-sysmon|1|process creation.,windows|command|command execution,248,0.0126,"Evidence score 0.01: this telemetry is shared with 247 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source.",0.06788442333021306,0.1,0.912280701754386,0.24639835201598373
T1098,False,account manipulation,persistence,"Windows, Azure AD, Office 365, IaaS, Linux, macOS, Google Workspace, SaaS",command,command execution,REL-2022-0131,Process executed Command,process,executed,command,1,process creation.,linux,ProcessCreate,,,sysmon,,linux|sysmon|1|process creation.,linux|command|command execution,162,0.074,"Evidence score 0.07: this telemetry is shared with 161 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source.",0.0827605888602368,0.1,0.8421052631578947,0.23980134706169734
T1098,False,account manipulation,persistence,"Windows, Azure AD, Office 365, IaaS, Linux, macOS, Google Workspace, SaaS",command,command execution,REL-2022-0131,Process executed Command,process,executed,command,4103,module logging.,windows,,,microsoft-windows-powershell/operational,microsoft-windows-powershell,,windows|microsoft-windows-powershell|4103|module logging.,windows|command|command execution,225,0.0266,"Evidence score 0.03: this telemetry is shared with 224 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source.",0.06788442333021306,0.1,0.868421052631579,0.23762642219142233
T1098,False,account manipulation,persistence,"Windows, Azure AD, Office 365, IaaS, Linux, macOS, Google Workspace, SaaS",command,command execution,REL-2022-0131,Process executed Command,process,executed,command,DeviceProcessEvents,deviceprocessevents,windows,,,,microsoft defender for endpoint,"{""ActionType"": ""ProcessCreated""}",windows|microsoft defender for endpoint|DeviceProcessEvents|deviceprocessevents,windows|command|command execution,248,0.0126,"Evidence score 0.01: this telemetry is shared with 247 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source.",0.06788442333021306,0.42,0.8421052631578947,0.3283632642966855
T1098,False,account manipulation,persistence,"Windows, Azure AD, Office 365, IaaS, Linux, macOS, Google Workspace, SaaS",active directory,active directory object modification,REL-2022-0162,User modified AD Object,user,modified,ad object,5136,a directory service object was modified.,windows,DS Access,Directory Service Changes,security,microsoft-windows-security-auditing,,windows|microsoft-windows-security-auditing|5136|a directory service object was modified.,windows|active directory|active directory object modification,13,0.4298,"Evidence score 0.43: this telemetry is shared with 12 other techniques, giving it moderate specificity; relative to other evidence for this technique, it's a comparatively minor source.",0.2773500981126146,0.1,0.956140350877193,0.3599031192317459
T1098,False,account manipulation,persistence,"Windows, Azure AD, Office 365, IaaS, Linux, macOS, Google Workspace, SaaS",active directory,active directory object modification,REL-2022-0162,User modified AD Object,user,modified,ad object,5139,a directory service object was moved.,windows,DS Access,Directory Service Changes,security,microsoft-windows-security-auditing,,windows|microsoft-windows-security-auditing|5139|a directory service object was moved.,windows|active directory|active directory object modification,13,0.4298,"Evidence score 0.43: this telemetry is shared with 12 other techniques, giving it moderate specificity; relative to other evidence for this technique, it's a comparatively minor source.",0.2773500981126146,0.1,0.956140350877193,0.3599031192317459
T1098,False,account manipulation,persistence,"Windows, Azure AD, Office 365, IaaS, Linux, macOS, Google Workspace, SaaS",active directory,active directory object modification,REL-2022-0162,User modified AD Object,user,modified,ad object,4719,system audit policy was changed.,windows,Policy Change,Policy Change,security,microsoft-windows-security-auditing,,windows|microsoft-windows-security-auditing|4719|system audit policy was changed.,windows|active directory|active directory object modification,13,0.4298,"Evidence score 0.43: this telemetry is shared with 12 other techniques, giving it moderate specificity; relative to other evidence for this technique, it's a comparatively minor source.",0.2773500981126146,0.1,0.956140350877193,0.3599031192317459
T1098,False,account manipulation,persistence,"Windows, Azure AD, Office 365, IaaS, Linux, macOS, Google Workspace, SaaS",file,file modification,REL-2022-0041,User modified File,user,modified,file,4670,permissions on an object were changed.,windows,Object Access,File System,security,microsoft-windows-security-auditing,,windows|microsoft-windows-security-auditing|4670|permissions on an object were changed.,windows|file|file modification,103,0.1391,"Evidence score 0.14: this telemetry is shared with 102 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source.",0.12403473458920847,0.1,0.956140350877193,0.2832454374700428
T1098,False,account manipulation,persistence,"Windows, Azure AD, Office 365, IaaS, Linux, macOS, Google Workspace, SaaS",file,file modification,REL-2022-0041,User modified File,user,modified,file,DeviceFileEvents,devicefileevents,windows,,,,microsoft defender for endpoint,"{""ActionType"": ""FileModified""}",windows|microsoft defender for endpoint|DeviceFileEvents|devicefileevents,windows|file|file modification,103,0.1391,"Evidence score 0.14: this telemetry is shared with 102 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source.",0.12403473458920847,0.42,0.8421052631578947,0.3564384199261832
T1098,False,account manipulation,persistence,"Windows, Azure AD, Office 365, IaaS, Linux, macOS, Google Workspace, SaaS",file,file modification,REL-2022-0155,Process modified File,process,modified,file,2,a process changed a file creation time.,windows,FileCreateTime,,microsoft-windows-sysmon/operational,microsoft-windows-sysmon,,windows|microsoft-windows-sysmon|2|a process changed a file creation time.,windows|file|file modification,65,0.205,"Evidence score 0.20: this telemetry is shared with 64 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source.",0.12403473458920847,0.1,0.912280701754386,0.27447350764548145
T1098,False,account manipulation,persistence,"Windows, Azure AD, Office 365, IaaS, Linux, macOS, Google Workspace, SaaS",file,file modification,REL-2022-0155,Process modified File,process,modified,file,11,filecreate.,windows,FileCreate,,microsoft-windows-sysmon/operational,microsoft-windows-sysmon,,windows|microsoft-windows-sysmon|11|filecreate.,windows|file|file modification,65,0.205,"Evidence score 0.20: this telemetry is shared with 64 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source.",0.12403473458920847,0.1,0.912280701754386,0.27447350764548145
T1098,False,account manipulation,persistence,"Windows, Azure AD, Office 365, IaaS, Linux, macOS, Google Workspace, SaaS",file,file modification,REL-2022-0155,Process modified File,process,modified,file,4670,permissions on an object were changed.,windows,Object Access,File System,security,microsoft-windows-security-auditing,,windows|microsoft-windows-security-auditing|4670|permissions on an object were changed.,windows|file|file modification,103,0.1391,"Evidence score 0.14: this telemetry is shared with 102 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source.",0.12403473458920847,0.1,0.956140350877193,0.2832454374700428
T1098,False,account manipulation,persistence,"Windows, Azure AD, Office 365, IaaS, Linux, macOS, Google Workspace, SaaS",file,file modification,REL-2022-0155,Process modified File,process,modified,file,DeviceFileEvents,devicefileevents,windows,,,,microsoft defender for endpoint,"{""ActionType"": ""FileModified""}",windows|microsoft defender for endpoint|DeviceFileEvents|devicefileevents,windows|file|file modification,103,0.1391,"Evidence score 0.14: this telemetry is shared with 102 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source.",0.12403473458920847,0.42,0.8421052631578947,0.3564384199261832
T1098,False,account manipulation,persistence,"Windows, Azure AD, Office 365, IaaS, Linux, macOS, Google Workspace, SaaS",file,file modification,REL-2022-0155,Process modified File,process,modified,file,DeviceFileEvents,devicefileevents,windows,,,,microsoft defender for endpoint,"{""ActionType"": ""FileRenamed""}",windows|microsoft defender for endpoint|DeviceFileEvents|devicefileevents,windows|file|file modification,103,0.1391,"Evidence score 0.14: this telemetry is shared with 102 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source.",0.12403473458920847,0.42,0.8421052631578947,0.3564384199261832
T1087,,account discovery,discovery,"Windows, Azure AD, Office 365, SaaS, IaaS, Linux, macOS, Google Workspace",file,file access,REL-2022-0036,Process requested access to File,process,requested access to,file,4656,a handle to an object was requested.,windows,Object Access,File System,security,microsoft-windows-security-auditing,"{""ObjectType"": ""File""}",windows|microsoft-windows-security-auditing|4656|a handle to an object was requested.,windows|file|file access,59,0.246,"Evidence score 0.25: this telemetry is shared with 58 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source.",0.1543033499620919,0.42,1.0,0.403151674981046
T1087,,account discovery,discovery,"Windows, Azure AD, Office 365, SaaS, IaaS, Linux, macOS, Google Workspace",file,file access,REL-2022-0075,User accessed File,user,accessed,file,4663,an attempt was made to access an object.,windows,Object Access,File System,security,microsoft-windows-security-auditing,"{""ObjectType"": ""File""}",windows|microsoft-windows-security-auditing|4663|an attempt was made to access an object.,windows|file|file access,130,0.1214,"Evidence score 0.12: this telemetry is shared with 129 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source.",0.1543033499620919,0.42,1.0,0.403151674981046
T1087,,account discovery,discovery,"Windows, Azure AD, Office 365, SaaS, IaaS, Linux, macOS, Google Workspace",file,file access,REL-2022-0092,User requested access to File,user,requested access to,file,4656,a handle to an object was requested.,windows,Object Access,File System,security,microsoft-windows-security-auditing,"{""ObjectType"": ""File""}",windows|microsoft-windows-security-auditing|4656|a handle to an object was requested.,windows|file|file access,59,0.246,"Evidence score 0.25: this telemetry is shared with 58 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source.",0.1543033499620919,0.42,1.0,0.403151674981046
T1087,,account discovery,discovery,"Windows, Azure AD, Office 365, SaaS, IaaS, Linux, macOS, Google Workspace",file,file access,REL-2022-0092,User requested access to File,user,requested access to,file,4661,a handle to an object was requested.,windows,Object Access,SAM,security,microsoft-windows-security-auditing,"{""ObjectType"": ""SAM""}",windows|microsoft-windows-security-auditing|4661|a handle to an object was requested.,windows|file|file access,44,0.2919,"Evidence score 0.29: this telemetry is shared with 43 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source.",0.1543033499620919,0.42,1.0,0.403151674981046
T1087,,account discovery,discovery,"Windows, Azure AD, Office 365, SaaS, IaaS, Linux, macOS, Google Workspace",file,file access,REL-2022-0139,Process accessed File,process,accessed,file,4663,an attempt was made to access an object.,windows,Object Access,File System,security,microsoft-windows-security-auditing,,windows|microsoft-windows-security-auditing|4663|an attempt was made to access an object.,windows|file|file access,130,0.1214,"Evidence score 0.12: this telemetry is shared with 129 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source.",0.1543033499620919,0.1,0.956140350877193,0.2983797451564846
T1087,,account discovery,discovery,"Windows, Azure AD, Office 365, SaaS, IaaS, Linux, macOS, Google Workspace",process,process creation,REL-2022-0146,User created Process,user,created,process,4688,a new process has been created.,windows,Detailed Tracking,Process Creation,security,microsoft-windows-security-auditing,,windows|microsoft-windows-security-auditing|4688|a new process has been created.,windows|process|process creation,248,0.0189,"Evidence score 0.02: this telemetry is shared with 247 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source.",0.07352146220938077,0.1,0.956140350877193,0.257988801280129
T1087,,account discovery,discovery,"Windows, Azure AD, Office 365, SaaS, IaaS, Linux, macOS, Google Workspace",process,process creation,REL-2022-0146,User created Process,user,created,process,1,process creation.,windows,ProcessCreate,,microsoft-windows-sysmon/operational,microsoft-windows-sysmon,,windows|microsoft-windows-sysmon|1|process creation.,windows|process|process creation,248,0.0189,"Evidence score 0.02: this telemetry is shared with 247 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source.",0.07352146220938077,0.1,0.912280701754386,0.2492168714555676
T1087,,account discovery,discovery,"Windows, Azure AD, Office 365, SaaS, IaaS, Linux, macOS, Google Workspace",process,process creation,REL-2022-0146,User created Process,user,created,process,1,process creation.,linux,ProcessCreate,,,sysmon,,linux|sysmon|1|process creation.,linux|process|process creation,162,0.0865,"Evidence score 0.09: this telemetry is shared with 161 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source.",0.09284766908852593,0.1,0.8421052631578947,0.2448448871758419
T1087,,account discovery,discovery,"Windows, Azure AD, Office 365, SaaS, IaaS, Linux, macOS, Google Workspace",process,process creation,REL-2022-0146,User created Process,user,created,process,DeviceProcessEvents,deviceprocessevents,windows,,,,microsoft defender for endpoint,"{""ActionType"": ""ProcessCreated""}",windows|microsoft defender for endpoint|DeviceProcessEvents|deviceprocessevents,windows|process|process creation,248,0.0189,"Evidence score 0.02: this telemetry is shared with 247 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source.",0.07352146220938077,0.42,0.8421052631578947,0.33118178373626933
T1087,,account discovery,discovery,"Windows, Azure AD, Office 365, SaaS, IaaS, Linux, macOS, Google Workspace",process,process creation,REL-2022-0153,Process created Thread,process,created,thread,8,createremotethread.,windows,CreateRemoteThread,,microsoft-windows-sysmon/operational,microsoft-windows-sysmon,,windows|microsoft-windows-sysmon|8|createremotethread.,windows|process|process creation,224,0.0351,"Evidence score 0.04: this telemetry is shared with 223 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source.",0.07352146220938077,0.1,0.912280701754386,0.2492168714555676
T1087,,account discovery,discovery,"Windows, Azure AD, Office 365, SaaS, IaaS, Linux, macOS, Google Workspace",process,process creation,REL-2022-0153,Process created Thread,process,created,thread,DeviceEvents,deviceevents,windows,,,,microsoft defender for endpoint,"{""ActionType"": ""CreateRemoteThreadApiCall""}",windows|microsoft defender for endpoint|DeviceEvents|deviceevents,windows|process|process creation,270,0.0054,"Evidence score 0.01: this telemetry is shared with 269 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source.",0.07352146220938077,0.52,0.8421052631578947,0.3611817837362693
T1087,,account discovery,discovery,"Windows, Azure AD, Office 365, SaaS, IaaS, Linux, macOS, Google Workspace",process,process creation,REL-2022-0175,Process created Process,process,created,process,4688,a new process has been created.,windows,Detailed Tracking,Process Creation,security,microsoft-windows-security-auditing,,windows|microsoft-windows-security-auditing|4688|a new process has been created.,windows|process|process creation,248,0.0189,"Evidence score 0.02: this telemetry is shared with 247 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source.",0.07352146220938077,0.1,0.956140350877193,0.257988801280129
T1087,,account discovery,discovery,"Windows, Azure AD, Office 365, SaaS, IaaS, Linux, macOS, Google Workspace",process,process creation,REL-2022-0175,Process created Process,process,created,process,1,process creation.,windows,ProcessCreate,,microsoft-windows-sysmon/operational,microsoft-windows-sysmon,,windows|microsoft-windows-sysmon|1|process creation.,windows|process|process creation,248,0.0189,"Evidence score 0.02: this telemetry is shared with 247 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source.",0.07352146220938077,0.1,0.912280701754386,0.2492168714555676
T1087,,account discovery,discovery,"Windows, Azure AD, Office 365, SaaS, IaaS, Linux, macOS, Google Workspace",process,process creation,REL-2022-0175,Process created Process,process,created,process,1,process creation.,linux,ProcessCreate,,,sysmon,,linux|sysmon|1|process creation.,linux|process|process creation,162,0.0865,"Evidence score 0.09: this telemetry is shared with 161 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source.",0.09284766908852593,0.1,0.8421052631578947,0.2448448871758419
T1087,,account discovery,discovery,"Windows, Azure AD, Office 365, SaaS, IaaS, Linux, macOS, Google Workspace",process,process creation,REL-2022-0175,Process created Process,process,created,process,DeviceProcessEvents,deviceprocessevents,windows,,,,microsoft defender for endpoint,"{""ActionType"": ""ProcessCreated""}",windows|microsoft defender for endpoint|DeviceProcessEvents|deviceprocessevents,windows|process|process creation,248,0.0189,"Evidence score 0.02: this telemetry is shared with 247 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source.",0.07352146220938077,0.42,0.8421052631578947,0.33118178373626933
